nation,season,players_n,rows_n,minutes_total,matches_total,goals_total,xg_total,np_goals_total,np_xg_total,assists_total,xa_total,shots_total,key_passes_total,xgchain_total,xgbuildup_total,xg_plus_xa_total,npg_plus_xa_total,yellow_cards_total,red_cards_total,market_value_total,market_value_top5_sum,market_value_top3_sum,market_value_top1,market_value_hhi,caps_total,international_goals_total,top1_xg,top3_xg,top5_xg,top1_np_xg,top3_np_xg,top5_np_xg,top1_xg_share,top3_xg_share,top5_xg_share,top1_np_xg_share,top3_np_xg_share,top5_np_xg_share,xg_hhi,np_xg_hhi,players_over_1000_min,players_over_500_min,players_over_250_min,players_xg_gt_1,players_xg_gt_3,players_xg_gt_5,goalkeeper_minutes,defender_minutes,midfield_minutes,attack_minutes,age_mean,age_sd,age_min,age_max,market_value_mean,market_value_sd,caps_mean,caps_sd,international_goals_mean,international_goals_sd,xg_per90_weighted,xa_per90_weighted,shots_per90_weighted,key_passes_per90_weighted,xgchain_per90_weighted,xgbuildup_per90_weighted,goals_per90_weighted,assists_per90_weighted,season_num,minutes_per_player,goals_minus_xg,goals_minus_np_xg,xg_per90,np_xg_per90,xa_per90,shots_per90,key_passes_per90,xgchain_per90,xgbuildup_per90,goals_per90,assists_per90,xg_per_shot,np_xg_per_shot,attack_minutes_share,midfield_minutes_share,defender_minutes_share,goalkeeper_minutes_share,attack_depth_index
Switzerland,2223,27,27,44196,612,36,37.70727693103254,36,36.94717895053327,26,24.96928082127124,345,274,162.13387388922274,125.31848332891241,62.67655775230378,24.96928082127124,69,1,178050000,107000000,83000000,40000000,0.10169271920737001,1191,100,10.730522338300943,21.60870699584484,26.552741368301213,9.970424357801676,20.848609015345573,25.792643387801945,0.28457431062782157,0.5730646377718459,0.7041808247481455,0.2698561741655724,0.5642814852862984,0.6980950676189493,0.1401435754299951,0.1344426183622639,20,21,23,10,3,3,9300,17025,14378,3493,30.83784523982211,3.621412444418639,22.161643835616438,37.323287671232876,7590122.409267807,8878889.541332265,59.47585754366911,41.32268266417492,4.908837903882704,5.6487903049088235,0.07678647216474177,0.05084702855268372,0.7025522671734998,0.5579690469725767,0.3301667266275239,0.2551964770477445,0.07330980179201738,0.05294596796090142,2223,1636.888888888889,-1.7072769310325384,-0.9471789505332708,0.0767864721647418,0.07523862126771641,0.05084702855268377,0.7025522671734998,0.5579690469725767,0.3301667266275239,0.2551964770477445,0.07330980179201738,0.05294596796090144,0.10929645487255808,0.10709327232038629,0.07903430174676442,0.3253235586930944,0.38521585663860985,0.21042628292153137,0.7777777777777778
Tunisia,2324,7,7,5984,101,3,5.074114428833127,3,5.074114428833127,5,4.627975952811539,46,44,23.377089735120535,16.62231849413365,9.702090381644666,4.627975952811539,8,0,38300000,37500000,29000000,16000000,0.2617033315381521,344,17,2.7327092373743653,4.303527752868831,5.0575125478208065,2.7327092373743653,4.303527752868831,5.0575125478208065,0.5385588511457349,0.8481337607237398,0.9967281224644872,0.5385588511457349,0.8481337607237398,0.9967281224644872,0.35660566530137533,0.35660566530137533,3,3,4,1,0,0,0,2257,3727,0,28.987056351183064,3.0188966617315165,23.22739726027397,30.92876712328767,6307313.807531381,5280309.334373003,65.57235962566845,21.774821632859755,3.5731951871657754,1.618347187425374,0.07631522369568536,0.06960525330097564,0.6918449197860963,0.6617647058823529,0.35159392983971394,0.25000144793984436,0.04512032085561495,0.07520053475935827,2324,854.8571428571429,-2.074114428833127,-2.074114428833127,0.0763152236956854,0.0763152236956854,0.0696052533009757,0.6918449197860963,0.6617647058823529,0.35159392983971394,0.25000144793984436,0.04512032085561498,0.07520053475935828,0.1103068354094158,0.1103068354094158,0,0.6228275401069518,0.37717245989304815,0,0.42857142857142855
Ecuador,2223,5,5,11602,149,4,9.656886480748653,4,9.656886480748653,12,12.345431911759079,112,146,59.17389112431556,43.8344301963225,22.002318392507732,12.345431911759079,29,3,183200000,183200000,174000000,110000000,0.4428023874449381,270,19,4.737471722066402,8.394868456758559,9.656886480748653,4.737471722066402,8.394868456758559,9.656886480748653,0.4905796222737754,0.8693141908102604,1,0.4905796222737754,0.8693141908102604,1,0.33404930819295764,0.33404930819295764,4,5,5,4,1,0,0,5177,4102,2323,26.034904940810865,2.8851487513983796,24.26027397260274,30.986301369863014,45336355.800724015,45135883.72902429,52.81123944147561,7.3824115301167,4.067746940182727,2.588435821108957,0.07491120352244253,0.09576701189952738,0.8688157214273401,1.132563351146354,0.45902863309674197,0.34003609012834213,0.03102913290811924,0.09308739872435781,2223,2320.4,-5.656886480748653,-5.656886480748653,0.07491120352244257,0.07491120352244257,0.09576701189952742,0.8688157214273401,1.1325633511463542,0.459028633096742,0.34003609012834207,0.031029132908119293,0.09308739872435787,0.08622220072097012,0.08622220072097012,0.2002240992932253,0.35355973108084815,0.4462161696259266,0,1
Switzerland,2526,39,39,44640,644,37,35.83865830395371,35,34.33760401327163,38,36.680200196802616,368,328,153.15897073689848,111.12601560819894,72.51885850075632,36.680200196802616,80,3,373700000,165000000,110000000,40000000,0.0541121271070905,1302,111,5.423134101554751,12.755467412993312,17.508609836921096,5.423134101554751,12.715442838147283,16.522442357614636,0.15132079040348653,0.3559136423247779,0.4885397686606352,0.15793571675701912,0.3703066420485457,0.48117633225744705,0.06984592280254846,0.07093509746564197,20,30,35,12,2,1,6570,18533,14091,5446,28.5632170913733,4.42322042334654,19.63013698630137,37.323287671232876,11079115.143369175,10229006.01732955,44.23467741935484,38.064775390196026,3.5162186379928317,4.955265469220123,0.07225535948377762,0.07395201652581171,0.7419354838709677,0.6612903225806451,0.30878824745342437,0.2240443863068527,0.07459677419354839,0.07661290322580644,2526,1144.6153846153845,1.1613416960462928,2.66239598672837,0.07225535948377763,0.06922904034933797,0.07395201652581172,0.7419354838709677,0.6612903225806451,0.30878824745342437,0.2240443863068527,0.07459677419354839,0.07661290322580645,0.09738765843465681,0.09330870655780334,0.12199820788530466,0.31565860215053765,0.415165770609319,0.14717741935483872,0.7692307692307693
Ghana,2223,19,19,28211,434,17,22.062455980107188,17,21.30128696374595,9,14.741457719821483,242,175,96.29753536498174,75.66918015340343,36.80391369992867,14.741457719821483,72,4,161550000,127000000,111000000,75000000,0.25043688018835636,586,86,2.88252479583025,7.9283364824950695,11.836977137252688,2.88252479583025,7.9283364824950695,11.836977137252688,0.1306529426474235,0.3593587445406679,0.5365212806736297,0.13532162637573056,0.37219988144325844,0.5556930507250013,0.08510136546818314,0.08925270991229811,10,15,17,10,0,0,0,15581,5945,6685,28.568034911088304,4.351015913149771,19.104109589041094,36.323287671232876,4843454.68079827,16935174.388796456,34.59005352522066,33.518258967472136,5.527241147070292,9.069903962817733,0.07038463855267965,0.04702886089766163,0.772039275459927,0.5582928644854844,0.30721272492461654,0.24140321909206722,0.05423416397858988,0.028712204459253453,2223,1484.7894736842106,-5.062455980107188,-4.301286963745952,0.07038463855267969,0.06795632294981163,0.04702886089766167,0.772039275459927,0.5582928644854844,0.3072127249246165,0.24140321909206724,0.05423416397858992,0.02871220445925348,0.0911671734715173,0.0880218469576279,0.23696430470383892,0.21073340186452094,0.5523022934316402,0,0.7894736842105263
Tunisia,2223,7,7,11422,145,10,8.910190078429878,10,8.910190078429878,3,5.25043008197099,70,51,28.57930119615048,22.458158971741796,14.160620160400867,5.25043008197099,17,1,26100000,25300000,19000000,7000000,0.21774489511310754,296,14,5.808995292522013,7.638473895378411,8.747621580027044,5.808995292522013,7.638473895378411,8.747621580027044,0.6519496488166562,0.8572739557902266,0.9817547665120652,0.6519496488166562,0.8572739557902266,0.9817547665120652,0.4552706117642013,0.4552706117642013,4,5,5,2,1,1,0,7626,3750,46,29.006181054106108,3.1489583743147853,22.01095890410959,30.92876712328767,4491025.304264075,2637991.660335567,55.30922780598844,27.27461753911064,2.6587287690421992,1.632993161855452,0.07020811653464265,0.04137092517749855,0.5515671511118894,0.40185606723866224,0.22519148202184758,0.17695975376087908,0.07879530730169848,0.023638592190509528,2223,1631.7142857142858,1.0898099215701222,1.0898099215701222,0.0702081165346427,0.0702081165346427,0.0413709251774986,0.5515671511118894,0.4018560672386622,0.2251914820218476,0.17695975376087913,0.07879530730169848,0.023638592190509546,0.1272884296918554,0.1272884296918554,0.0040273157065312554,0.32831378042374365,0.667658903869725,0,0.7142857142857143
Mexico,2324,15,15,15323,225,10,11.907937034033239,10,11.907937034033239,6,8.956658623181283,123,84,44.97325965296477,30.723425184376538,20.864595657214522,8.956658623181283,41,2,76300000,54000000,41000000,18000000,0.13278790179483962,686,74,5.9900733437389135,9.278601330704987,11.097571766935289,5.9900733437389135,9.278601330704987,11.097571766935289,0.5030319967782081,0.7791946920937244,0.93194746791304806,0.5030319967782081,0.7791946920937244,0.93194746791304806,0.30793409064567745,0.30793409064567745,7,8,9,3,1,1,1949,9332,2407,1635,29.78852687204033,5.543767349332282,24.147945205479452,40.75342465753425,8507602.949814005,5243617.435466073,66.42237159825099,46.94596691435601,5.886118906219409,11.208840048733645,0.06994154754702023,0.05260714455957156,0.7224433857599687,0.49337597076290546,0.26415149571016305,0.18045475863694366,0.058735234614631586,0.03524114076877895,2324,1021.5333333333333,-1.9079370340332389,-1.9079370340332389,0.06994154754702027,0.06994154754702027,0.05260714455957159,0.7224433857599687,0.49337597076290546,0.2641514957101631,0.18045475863694369,0.05873523461463159,0.03524114076877896,0.09681249621165235,0.09681249621165235,0.10670234288324741,0.1570841219082425,0.6090191215819356,0.12719441362657444,0.5333333333333333
Switzerland,2122,37,37,49958,678,33,37.54668481461704,33,37.54668481461704,36,31.57631751894951,396,336,162.0732716731727,118.55007789377123,69.12300233356655,31.57631751894951,84,3,218675000,130000000,100000000,40000000,0.09322274422945108,1467,155,8.977553504519165,15.652580995112658,21.17152605764568,8.977553504519165,15.652580995112658,21.17152605764568,0.23910375972858663,0.4168831701758942,0.5638720478832672,0.23910375972858663,0.4168831701758942,0.5638720478832672,0.0980632994762849,0.0980632994762849,21,27,31,12,3,1,9630,17899,12450,9979,30.97388189640942,4.018775960952092,22.161643835616438,38.56986301369863,7300250.710596901,9376976.5684129,54.020216982265104,40.1533285020033,4.988590415949398,6.818430243904457,0.0676408509811348,0.056885155064363147,0.7133992553745145,0.6053084591056488,0.2919771498175576,0.21356953862123004,0.05944993794787619,0.06485447776131949,2122,1350.2162162162163,-4.546684814617038,-4.546684814617038,0.06764085098113483,0.06764085098113483,0.05688515506436318,0.7133992553745145,0.6053084591056487,0.2919771498175576,0.21356953862123004,0.059449937947876216,0.0648544777613195,0.09481486064297232,0.09481486064297232,0.1997477881420393,0.24920933584210736,0.35828095600304255,0.19276192001281076,0.7297297297297297
Ecuador,2425,6,6,12385,171,6,8.983673916198313,6,8.983673916198313,7,12.59450018312782,111,103,69.77655662596226,58.19732861593366,21.578174099326134,12.59450018312782,33,0,248300000,246800000,230000000,110000000,0.31962962320176713,216,14,3.520486763678491,7.37032987549901,8.536349943839014,3.520486763678491,7.37032987549901,8.536349943839014,0.39187606279105475,0.8204137799580739,0.9502070114596727,0.39187606279105475,0.8204137799580739,0.9502070114596727,0.26569892000289497,0.26569892000289497,5,6,6,3,1,0,0,7806,3381,1198,25.256691202902317,1.6123688421985438,23.96986301369863,28.22739726027397,55825579.329834476,43429502.261327684,43.98998788857489,20.109699152399074,2.7788453774727495,1.3662601021279464,0.06528305631472325,0.09152240746721865,0.806620912394025,0.7484860718611224,0.5070561240481715,0.4229115523160298,0.04360113039967701,0.05086798546628984,2425,2064.1666666666665,-2.9836739161983132,-2.9836739161983132,0.06528305631472331,0.06528305631472331,0.09152240746721871,0.806620912394025,0.7484860718611223,0.5070561240481715,0.4229115523160298,0.04360113039967703,0.050867985466289865,0.08093399924502985,0.08093399924502985,0.09672991522002422,0.27299152200242227,0.6302785627775535,0,1
Haiti,2122,2,2,5328,73,3,3.4726505326107144,3,3.4726505326107144,6,6.064941391348839,42,49,18.471293778158724,12.102610442787409,9.537591923959553,6.064941391348839,6,0,18000000,18000000,18000000,16000000,0.8024691358024691,19,1,2.4021152099594474,3.4726505326107144,3.4726505326107144,2.4021152099594474,3.4726505326107144,3.4726505326107144,0.6917238539846835,1,1,0.6917238539846835,1,1,0.5735160723734805,0.5735160723734805,2,2,2,2,0,0,0,3002,2326,0,28.33754370809165,0.6780475983980575,27.797260273972604,28.756164383561643,8111861.861861862,9899494.936611665,9.94406906906907,4.949747468305833,0.5634384384384384,0.7071067811865476,0.058659637375180956,0.10244833431332497,0.7094594594594594,0.8277027027027027,0.3120150976040324,0.20443598720924672,0.0506756756756756,0.10135135135135136,2122,2664,-0.47265053261071444,-0.47265053261071444,0.058659637375180984,0.058659637375180984,0.10244833431332498,0.7094594594594594,0.8277027027027026,0.3120150976040325,0.20443598720924677,0.05067567567567568,0.10135135135135136,0.08268215553835034,0.08268215553835034,0,0.43656156156156156,0.5634384384384384,0,1
Ecuador,2526,7,7,6532,102,6,4.234699755907059,6,4.234699755907059,4,5.493159027770162,53,46,40.47215935960412,35.51550455763936,9.72785878367722,5.493159027770162,12,2,277000000,261000000,230000000,110000000,0.2621564206492981,226,15,1.2985489182174206,2.936894964426756,3.7666599564254284,1.2985489182174206,2.936894964426756,3.7666599564254284,0.3066448610450012,0.693530860205621,0.8894750923418471,0.3066448610450012,0.693530860205621,0.8894750923418471,0.20245305910468847,0.20245305910468847,3,4,6,2,0,0,0,3796,2456,280,24.483778070447702,2.9413492556948753,18.945205479452056,28.22739726027397,64563227.18922229,39059173.6678984,45.12155541947336,21.468692598869684,2.7545927740355176,1.3451854182690985,0.05834705726142603,0.07568651446713322,0.730251071647275,0.6338028169014085,0.5576384480043434,0.4893440615718834,0.08266993263931412,0.055113288426209404,2526,933.1428571428571,1.7653002440929413,1.7653002440929413,0.0583470572614261,0.0583470572614261,0.07568651446713327,0.730251071647275,0.6338028169014085,0.5576384480043434,0.4893440615718834,0.08266993263931414,0.05511328842620943,0.0798999953944728,0.0798999953944728,0.04286589099816289,0.3759951010410288,0.5811390079608083,0,0.5714285714285714
Ecuador,2324,5,5,9074,121,4,5.5011695683933794,4,5.5011695683933794,10,8.25018686056137,55,65,56.76309927366674,49.85884727165103,13.75135642895475,8.25018686056137,25,0,246800000,246800000,230000000,110000000,0.3234897777450885,197,12,2.348540125414729,4.691605563275516,5.5011695683933794,2.348540125414729,4.691605563275516,5.5011695683933794,0.42691651224643523,0.8528378383809214,1,0.42691651224643523,0.8528378383809214,1,0.28580199452298605,0.28580199452298605,4,4,5,3,0,0,0,6177,2897,0,24.922108326967614,1.7717280982472927,23.96986301369863,28.22739726027397,68258408.64007053,43364132.64438711,44.35948864888693,20.464603587658377,2.6485563147454263,1.51657508881031,0.054563066029910054,0.08182905195619605,0.5455146572625083,0.6446991404011462,0.5630018662805826,0.49452239965269923,0.03967379325545509,0.09918448313863784,2324,1814.8,-1.5011695683933794,-1.5011695683933794,0.054563066029910096,0.054563066029910096,0.0818290519561961,0.5455146572625083,0.6446991404011462,0.5630018662805826,0.49452239965269923,0.03967379325545515,0.09918448313863787,0.10002126487987963,0.10002126487987963,0,0.3192638307251488,0.6807361692748513,0,0.8
Ecuador,2122,4,4,4961,80,2,2.730750479735434,2,2.730750479735434,4,5.1403543669730425,43,31,23.927343999035656,18.855319675058126,7.8711048467084765,5.1403543669730425,17,0,175200000,175200000,174000000,110000000,0.48207918934133986,223,11,0.8859499031677842,2.3585524884983897,2.730750479735434,0.8859499031677842,2.3585524884983897,2.730750479735434,0.32443458666117986,0.8637012081480603,1,0.32443458666117986,0.8637012081480603,1,0.2717602581763445,0.2717602581763445,2,4,4,0,0,0,0,3321,1640,0,26.852856113300184,3.2363354109006734,24.26027397260274,30.986301369863014,37227252.570046365,48729457.21019269,54.00907075186454,7.22841614740048,2.926829268292683,1.2583057392117916,0.04953992001132611,0.09325375791726939,0.7800846603507358,0.5623866156016932,0.43407800038564986,0.3420638521981922,0.03628300745817374,0.07256601491634747,2122,1240.25,-0.73075047973543406,-0.73075047973543406,0.04953992001132616,0.04953992001132616,0.09325375791726948,0.7800846603507358,0.5623866156016932,0.4340780003856499,0.3420638521981922,0.036283007458173755,0.07256601491634751,0.06350582511012637,0.06350582511012637,0,0.3305785123966942,0.6694214876033058,0,1
Haiti,2223,2,2,4961,64,2,2.6394075844436884,2,2.6394075844436884,6,6.235396186821163,43,67,15.667769110761583,11.625260444357991,8.874803771264851,6.235396186821163,7,0,18000000,18000000,18000000,16000000,0.8024691358024691,19,1,2.389408042654395,2.6394075844436884,2.6394075844436884,2.389408042654395,2.6394075844436884,2.6394075844436884,0.9052819491530005,1,1,0.9052819491530005,1,1,0.8285069166185106,0.8285069166185106,2,2,2,1,0,0,0,2518,2443,0,28.283960646467104,0.6780475983980575,27.797260273972604,28.756164383561643,8894174.561580326,9899494.936611665,9.552912719209838,4.949747468305833,0.5075589598871195,0.7071067811865476,0.04788282253576531,0.11311946317555018,0.7800846603507358,1.2154807498488207,0.2842368917493534,0.21089970570292668,0.036283007458173706,0.10884902237452124,2223,2480.5,-0.6394075844436884,-0.6394075844436884,0.04788282253576536,0.04788282253576536,0.11311946317555022,0.7800846603507358,1.2154807498488207,0.28423689174935346,0.21089970570292665,0.036283007458173755,0.10884902237452126,0.061381571731248565,0.061381571731248565,0,0.4924410401128805,0.5075589598871195,0,1
Panama,2425,2,2,5185,63,2,2.579498643055558,2,2.579498643055558,5,9.671180687844753,29,85,24.18133833631873,18.542088102549314,12.250679330900311,9.671180687844753,8,1,8000000,8000000,8000000,8000000,1,193,18,1.7814708780497313,2.579498643055558,2.579498643055558,1.7814708780497313,2.579498643055558,2.579498643055558,0.6906267940267187,1,1,0.6906267940267187,1,1,0.57267714920181,0.57267714920181,2,2,2,1,0,0,0,5185,0,0,32.76138492225994,3.442544521009577,30.16986301369863,35.038356164383565,8000000,NA,96.91996142719383,9.192388155425117,9,0,0.04477432553037607,0.1678700601554537,0.5033751205400193,1.4754098360655739,0.41973393447804935,0.321849166678773,0.034715525554484046,0.0867888138862102,2425,2592.5,-0.5794986430555582,-0.5794986430555582,0.04477432553037613,0.04477432553037613,0.16787006015545378,0.5033751205400192,1.4754098360655739,0.41973393447804935,0.32184916667877306,0.03471552555448409,0.08678881388621022,0.08894822907088132,0.08894822907088132,0,0,1,0,1
